0,0.7464634586549213,0.7456801325620348,0.7472467847478077,0.06047627292998868
1,0.7476972448602263,0.7469206897997414,0.7484737999207112,0.06495393353997542
2,0.747704545006114,0.7469516877974,0.7484574022148281,0.06656013039499839
3,0.7478886466999441,0.7470653525937581,0.7487119408061302,0.07594818036501011
4,0.7479804187297217,0.7472264435696225,0.7487343938898208,0.0749205225500009
5,0.7486277566406785,0.7479103357443389,0.7493451775370181,0.07837884988999122
6,0.7495272282708371,0.7488789453347312,0.7501755112069429,0.08810736095499806
7,0.7488193233853305,0.7480723383120356,0.7495663084586255,0.09964121448498872
8,0.7500321345373494,0.7493977087363864,0.7506665603383124,0.10034092210499239
9,0.7502320333545001,0.749517353870051,0.7509467128389491,0.11018313539501605
10,0.7503367222174083,0.7496250330609071,0.7510484113739095,0.10633513071000152
11,0.7507409814919392,0.7500821677550029,0.7513997952288756,0.1479261101750103
12,0.7515196589055061,0.7508970002855587,0.7521423175254535,0.12655483674999005
13,0.7516314900755598,0.7510370636427224,0.7522259165083973,0.13472900078500744
14,0.7521868726632008,0.751555554762596,0.7528181905638057,0.1440807395800016
15,0.7524043017467241,0.7518204657263741,0.7529881377670742,0.14715118821497528
16,0.7529085482578435,0.7522781231987132,0.7535389733169737,0.16247110945000487
17,0.7529094581114331,0.7523072449475817,0.7535116712752844,0.18733367963000092
18,0.7533204205188477,0.752760952012104,0.7538798890255914,0.18504517019500555
19,0.754068862827896,0.753532982615181,0.754604743040611,0.20808253220501002
20,0.7539991063470893,0.7534341903509825,0.7545640223431962,0.22595836749498857
